order_id,customer_id,date_of_purchase,nearest_warehouse,cart,order_price,delivery_charges,customer_latitude,customer_longitude,discount,order_total,season,is_premium_delivery,nearest_distance,customer_feedback,satisfied_customer
ORD126078,ID2190567601,2019-08-03,Clayton,"[('Candle Inferno', 1), ('Toshika 750', 1), ('pearTV', 1), ('iStream', 1)]",11210,59.4,-37.8180206,144.96488530000005,15,9587.9,Winter,True,0.4152,one star in few month it broken and the seller don't give me a solution 😕,False
ORD487730,ID6167489490,2019-03-08,Clayton,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,79.68,-37.8180126,144.9619272,25,4272.18,Autumn,True,0.6735,good for the price- arrived in good condition!!! my husband is satisfied with the wireless phone that he can now actually hear people when they talk to him. we did not receive the upgrade on same day shipping at no cost. it took about a week to receive.,True
ORD236695,ID0529204972,2019-06-03,Richmond,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",12240,67.51,-37.8237402,144.9353131,10,11083.51,Winter,True,1.6082,when i found this phone it said there was a ... when i found this phone it said there was a micro sd slot.so i really can't use it to replace my zune player which has over 55gb of music. i looked today 8-4-2015 and it is still there on the site saying there is a microsd slot. classic case of bait and switch. there is no microsd slot on this phone.,False
ORD356113,ID4418536071,2019-10-04,Richmond,"[('Alcon 10', 1), ('Universe Note', 1), ('iStream', 1), ('Lucent 330S', 1)]",13780,84.6,-37.80225640000001,144.96332560000005,0,13864.6,Spring,False,1.8409,excellent condition highly satisfied exactly as pictured and detailed. excellent condition highly satisfied.,True
ORD243303,ID0302567006,2019-10-16,Docklands,"[('Thunder line', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",21950,109.42,-37.7991553,144.9806399,25,16571.92,Spring,True,1.7617,"the tablet was on sale for a good price, and they had enough in stock for the christmas season> grand children were thrilled.",True
ORD311599,ID0605199037,2019-02-13,Clayton,"[('iStream', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",1805,77.82,-37.8134063,144.96490769999997,5,1792.57,Summer,True,0.7073,this product is real bad from digico. although i dont expect much from a cheap tablet however this was even below my expectations. its way slow to respond to anything or everything. my 3 year old goes after my ipad when i give him this....wont recommend to anyone.,False
ORD343319,ID0781096056,2019-04-30,Richmond,"[('Candle Inferno', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",17630,81.33,-37.8024434,144.9445601,25,13303.83,Autumn,True,1.1599,"tmobile lte love it great phone, i went with this phone to replace my htc trophy as my windows phone. just to let you all know i am using this phone over an alcon 4s and a nexus 4. this is a rock-solid phone and love it. windows phone 7.8 is still a great os, no need for wp8",True
ORD416511,ID0128876884,2019-08-27,Docklands,"[('Thunder line', 1), ('Olivia x460', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",13700,76.12,-37.8027541,144.99499519999995,25,10351.12,Winter,True,0.8064,perfect phone exactly what i expected.,True
ORD428578,ID0589763546,2019-05-03,Richmond,"[('Olivia x460', 1), ('pearTV', 2), ('Alcon 10', 2)]",31745,66.86,-37.8223746,144.947751,15,27050.11,Autumn,False,1.0816,perfect for gifting. this was a present for my granddaughter and she loves it.,True
ORD389862,ID2020813835,2019-04-27,Richmond,"[('Lucent 330S', 2), ('iStream', 2)]",2760,80.46,-37.81067520000001,144.9588214,15,2426.46,Autumn,True,1.0572,4th digico product i own it is a great budget tablet.,True
ORD422196,ID0777825626,2019-04-16,Richmond,"[('Thunder line', 1), ('iStream', 1)]",2330,79.53,-37.80396500000001,144.9574007,0,2409.53,Autumn,True,1.3287,great phone for android lovers. fast delivery. original product. perfect!,True
ORD344324,ID3218293526,2019-05-08,Richmond,"[('Thunder line', 1), ('Olivia x460', 1), ('iStream', 1), ('Alcon 10', 1)]",12505,66.59,-37.8028144,144.9473472,15,10695.84,Autumn,False,1.0977,"go buy this phone now pro: great, fantastic, wonderful hardware design. i love the live tiles personalizing my lock screen was also fun too!! 32gb of space!!!! and the phone charged up really fast :) con: battery could be better a little heavy a little slippery kinda big",True
ORD494971,ID5002594922,2019-01-09,Richmond,"[('pearTV', 2), ('Toshika 750', 1)]",16940,89.84,-37.8122495,144.951929,10,15335.84,Summer,True,0.43,five stars excellent item,True
ORD143297,ID0814816065,2019-11-08,Clayton,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Candle Inferno', 2)]",5770,74.94,-37.8152942,144.9751559,10,5267.94,Spring,False,0.6148,i love having an iassist!,True
ORD169688,ID1492145808,2019-07-20,Richmond,"[('iAssist Line', 1), ('pearTV', 1), ('Candle Inferno', 2)]",9395,59.28,-37.8131977,144.9513797,0,9454.28,Winter,True,0.3836,"not an at&t phone this is not an at&t phone. after many frustrating hrs trying to see of i can get this phone to work with at&t, we were able to conclude that not onlybia it not an at&t phone but it's not compatible either! pretty upsetting!",False
ORD374816,ID3775019753,2019-05-22,Docklands,"[('Alcon 10', 2), ('Thunder line', 2), ('Toshika 750', 1), ('pearTV', 2)]",39200,65.72,-37.8082763,144.9835336,15,33385.72,Autumn,False,1.0465,best buy for the buck does almost everything a top end phone does very please with this product,True
ORD248672,ID1112411372,2019-11-27,Richmond,"[('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Alcon 10', 2)]",27850,85.15,-37.8030582,144.9294614,10,25150.15,Spring,False,1.8824,"i love xp i love xp,it very good.",True
ORD417539,ID0477079746,2019-04-06,Docklands,"[('iStream', 2), ('Thunder line', 1)]",2480,82.27,-37.8065683,144.97825869999997,15,2190.27,Autumn,True,1.5408,good buy great phone. great price.,True
ORD158843,ID0780982646,2019-03-02,Richmond,"[('iStream', 1), ('Candle Inferno', 2)]",1010,79.08,-37.8051001,144.9493409,10,988.08,Autumn,True,0.8664,great phone great phone,True
ORD308351,ID4520380512,2019-07-18,Richmond,"[('Olivia x460', 1), ('Alcon 10', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",21780,77.74,-37.811791,144.9565361,15,18590.74,Winter,True,0.8383,"awesome was as described on bug scratch on back cover, other than that all is well so far.",True
ORD009221,ID0560997297,2019-05-26,Richmond,"[('iStream', 1), ('Thunder line', 1), ('Alcon 10', 1)]",11280,68.01,-37.8102505,144.93592569999996,15,9656.01,Autumn,False,1.0164,"good possession i am very happy with the quality of product on my hand considering the price.it does what i need most of the time - browsing, music, games, social media, calls/text (for sure). the only thing i miss is expandable memory.",True
ORD369515,ID0287629297,2019-01-04,Richmond,"[('Alcon 10', 2), ('Lucent 330S', 2)]",20360,72.55,-37.8048323,144.9502409,25,15342.55,Summer,False,0.9163,great buy bought as a gift for my husband who'd previously had the same phone for 3 years and he loves it!,True
ORD088165,ID0030948022,2019-06-04,Docklands,"[('iAssist Line', 1), ('Toshika 750', 2), ('Candle Inferno', 1), ('Alcon 10', 2)]",29195,64.45,-37.8147119,145.0022753,10,26339.95,Winter,False,0.8119,thumbs up very nice phone,True
ORD127209,ID0202798139,2019-07-09,Richmond,"[('Lucent 330S', 2), ('Candle Inferno', 1), ('Thunder line', 2)]",7250,61.6,-37.8178799,144.9160052,25,5499.1,Winter,False,2.7925,"the battery life is bad. charged full 100% at 7am by 12 noon ... no volume, can't talk or receive call without earphone. the battery life is bad. charged full 100% at 7am by 12 noon it's gone.",False
ORD445329,ID5448707282,2019-01-31,Richmond,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",10605,78.57,-37.8217376,144.9367746,0,10683.57,Summer,False,1.3556,perfect! always a good choice!,True
ORD436093,ID6167357849,2019-11-09,Clayton,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",27900,104.43,-37.8089992,144.97210900000005,5,26609.43,Spring,True,1.0916,"this is my second inferno, the other one is now retired. i like having hd. works just fine.",True
ORD489722,ID1463547090,2019-05-05,Docklands,"[('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",10660,66.04,-37.8191051,145.0037948,25,8061.04,Autumn,False,1.263,great phone! great little phone! love it!!,True
ORD446057,ID2190478938,2019-01-27,Clayton,"[('Thunder line', 2), ('Olivia x460', 2)]",6810,76.31,-37.8141982,144.96322759999995,15,5864.81,Summer,True,0.7408,it did not work well. totally not what i expected. looked new but battery was trash and kept on shutting down. it was not in good order. i tried updating and all but just didn’t work.,False
ORD421594,ID1492169296,2019-12-06,Richmond,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,105.27,-37.7995973,144.9640139,10,19320.27,Summer,True,2.0832,perfect this was a gift for my wife she got exactly what she wanted haven't had a single issue with this device it's been amazing.,True
ORD418399,ID2717237174,2019-11-29,Clayton,"[('Lucent 330S', 1), ('Universe Note', 1), ('Candle Inferno', 1), ('iStream', 2)]",5410,72.28,-37.7989073,144.9700089,10,4941.28,Spring,False,2.1919,i requested a silver one for my wife and received a gray. i requested a silver one and got a gray one. extremely disappointed as nobody reviewed the product and compared it with my original order,False
ORD430010,ID0506160213,2019-03-15,Richmond,"[('iStream', 2), ('Thunder line', 2), ('pearTV', 2), ('Olivia x460', 2)]",19730,51.69,-37.8196552,144.9525596,25,14849.19,Autumn,False,0.915,one star does not impress ..,False
ORD495632,ID1224869056,2019-04-16,Richmond,"[('pearTV', 2), ('Alcon 10', 1), ('Toshika 750', 2), ('iStream', 2)]",30510,65.21,-37.8134275,144.94109740000005,10,27524.21,Autumn,False,0.5318,five stars it is a good phone.,True
ORD051205,ID0711333659,2019-05-30,Richmond,"[('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",9240,66.58,-37.8069133,144.9579125,25,6996.58,Autumn,False,1.1492,this is perfect for kids. the parental controls make me feel secure in letting my child use the tablet safely.,True
ORD062702,ID0634779299,2019-01-28,Richmond,"[('Lucent 330S', 1), ('Universe Note', 2), ('Toshika 750', 2)]",16770,72.97,-37.8135093,144.9378039,10,15165.97,Summer,False,0.8201,four stars one very small scratch on screen but runs great,True
ORD152583,ID0255061143,2019-08-05,Clayton,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,62.57,-37.8089652,144.9708184,5,1639.57,Winter,True,1.0777,"how !?? come with spanish, which i totally can't understand...how am i supposed to do all the settings with a language that i totally don't understand?",False
ORD137127,ID2005895253,2019-11-25,Clayton,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('iStream', 2), ('pearTV', 2)]",15010,109.38,-37.8020981,144.9657009,25,11366.88,Spring,True,1.8673,"good quality good product for the price, little bit of extra weight.",True
ORD295295,ID0781000343,2019-10-19,Richmond,"[('iAssist Line', 2), ('iStream', 1)]",4600,77.17,-37.8050057,144.9493563,25,3527.17,Spring,False,0.8769,amazing this phone is pretty good. it's unlocked so you can use it anywhere around the world. i love it and will recommend.,True
ORD326449,ID2213981043,2019-05-13,Docklands,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,65.85,-37.80497800000001,144.9832597,25,3579.6,Autumn,False,1.1919,this is the verizon variant so you won't be able to unlock the bootloader. i am very pleased with my purchase. it came in flawless condition. this phone is unlocked and works great on at&t. my only riff is that battery on this pixel 3 xl could be a tad bit better. great phone otherwise,True
ORD236992,ID0702376274,2019-09-01,Richmond,"[('iAssist Line', 2), ('Toshika 750', 1), ('pearTV', 1)]",15080,102.02,-37.805154,144.9411959,0,15182.02,Spring,True,0.9836,best mobile in 2019 best phone you can buy in 2019. i just love it. the display feels like you are front of a tablet.,True
ORD120020,ID0781107765,2019-11-30,Docklands,"[('Alcon 10', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Toshika 750', 1)]",26850,71.59,-37.8184967,145.0154168,0,26921.59,Spring,False,2.0115,dosnt work internet and picture messages won't work if you use this phone with t-mobile .... they only work with wifi on ... pointless,False
ORD135639,ID0287629316,2019-07-16,Richmond,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Lucent 330S', 1)]",10300,64.15,-37.8032624,144.95187009999995,15,8819.15,Winter,True,1.1295,stay away miltiple functions not fully functional. screen not sensitive in one area. laggy,False
ORD163541,ID6167230992,2019-01-24,Richmond,"[('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",16950,73.96,-37.8185145,144.9540726,15,14481.46,Summer,False,0.8956,lovin' it best phone ever had,True
ORD428606,ID6167417969,2019-03-18,Clayton,"[('iAssist Line', 1), ('Thunder line', 1), ('pearTV', 2), ('Lucent 330S', 1)]",18255,78.55,-37.812352,144.96924140000004,0,18333.55,Autumn,True,0.6955,"reasonable phone at a reasonable price i ordered a black one but instead i got a blue one. by time i noticed it was too late to return it. sometimes when i am on calls the person on the other line has occasional difficulty hearing me. apart from those 2 things, its a great phone.",True
ORD449431,ID2247182215,2019-07-30,Richmond,"[('Thunder line', 1), ('Universe Note', 1), ('iAssist Line', 1)]",7855,67.62,-37.81869920000001,144.95547140000005,0,7922.62,Winter,False,0.998,"works like a charm! the only thing this thing has wrong with it is the battery is being drained fast, which should be assumed with a phone this old. i will be buying a new battery and putting it in myself, still saved alot of money and it works like a charm",True
ORD134070,ID0591317307,2019-10-28,Clayton,"[('iStream', 2), ('Lucent 330S', 2), ('pearTV', 1)]",9070,105.79,-37.8250986,144.95690290000005,5,8722.29,Spring,True,1.327,awesome phone hands down this is the best unlocked phone i have ever purchased everything about is awesome the mate 20 pro. the only concern is the speakers but there not that bad.,True
ORD350371,ID6167344517,2019-02-03,Clayton,"[('Lucent 330S', 1), ('iStream', 2)]",1530,79.9,-37.8108465,144.9673634,10,1456.9,Summer,True,0.8837,"the digico inferno reminds me of a cheap older android tablet from 5 years ago. the camera is horrible, the screen is full and i'd rather play with inferno than to use the, digico inferno. im returning asap!",False
ORD173326,ID1132014824,2019-01-12,Richmond,"[('iAssist Line', 1), ('Thunder line', 1), ('iStream', 1), ('Universe Note', 1)]",8005,69.65,-37.8179198,144.94617380000005,15,6873.9,Summer,False,0.5893,best smart phone ever loved the pixel2 so much that when i had it stolen i immediately bought another,True
ORD356695,ID2173284657,2019-02-07,Clayton,"[('iStream', 2), ('iAssist Line', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",5845,96.48,-37.825292,144.9586102,0,5941.48,Summer,True,1.2171,... two years now and it's still going strong i love it. it'll probably be a while until i been using my phone for almost two years now and it's still going strong i love it. it'll probably be a while until i upgrade,True
ORD185596,ID5172636076,2019-05-17,Docklands,"[('Lucent 330S', 2), ('Olivia x460', 1)]",3685,79.52,-37.811254,145.0036664,10,3396.02,Autumn,True,0.7549,best price for a phone that work for the price? can beat this thing!,True
ORD145206,ID5680151853,2019-12-24,Clayton,"[('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",10285,57.93,-37.8197841,144.9790342,25,7771.68,Summer,False,0.8443,"sim card reader did not work i tried thee different sim cards (one of them brand new) and none of them could be read/recognized. the sim reader did appear to have some scuffs/damage, i'm guessing that's why. sent it back.",False
ORD466064,ID4400674671,2019-02-04,Richmond,"[('Lucent 330S', 2), ('pearTV', 2)]",15080,65.25,-37.80380170000001,144.9626862,0,15145.25,Summer,False,1.6917,"for the price, it's tough to complain but it does occasionally stutter or get slow downs. overall, you can't find a tablet at this price that will outperform but if you do have the extra money, i would use it for the new inferno hd 8 instead.",False
ORD362974,ID2975262284,2019-05-10,Docklands,"[('iStream', 2), ('Candle Inferno', 2)]",1160,67.19,-37.8237569,144.9971064,25,937.19,Autumn,False,1.5407,"worth it bought the used universe s8+ but looks brand new, used a t mobile sim works good, camera is awesome too, battery life aint great but definitely worth it and better than spending on a new s8",True
ORD258489,ID4716795168,2019-01-29,Richmond,"[('Universe Note', 1), ('iStream', 2), ('pearTV', 2)]",16370,93.55,-37.8188049,144.95337080000004,5,15645.05,Summer,True,0.8792,like new looks and works like new. absolutely no issues here.,True
ORD167741,ID0579969242,2019-07-13,Richmond,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,73.04,-37.8108454,144.9447809,10,23959.04,Winter,True,0.2862,good phone my son love this phone.,True
ORD456490,ID0529157838,2019-08-04,Richmond,"[('Toshika 750', 2), ('Olivia x460', 1)]",9865,68.49,-37.8232309,144.9378076,0,9933.49,Winter,False,1.4299,five stars perfect,True
ORD383495,ID0054552170,2019-06-26,Clayton,"[('iStream', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",22520,63.05,-37.8204292,144.98192319999995,15,19205.05,Winter,True,1.1069,got defect product got defect product,False
ORD342737,ID0777783433,2019-06-07,Richmond,"[('iStream', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",19275,77.02,-37.80479370000001,144.95335500000004,15,16460.77,Winter,True,1.0368,olivia focus great solid phone. it is a bit old now ( released in 2010) but the focus is very responsive and windows 7.5 doesn't feel antiquated at all. love it!!!,True
ORD315917,ID0332544859,2019-07-26,Richmond,"[('pearTV', 2), ('iStream', 1), ('Thunder line', 2)]",17130,73.89,-37.8101575,144.9500656,25,12921.39,Winter,True,0.3845,great quality. great quality. beautiful screen. works great.,True
ORD094245,ID0122705650,2019-08-13,Richmond,"[('Alcon 10', 2), ('Universe Note', 2), ('pearTV', 1)]",31110,67.94,-37.821712100000006,144.9525596,0,31177.94,Winter,False,1.116,versatile and fun !!!,True
ORD004202,ID2325017988,2019-03-26,Richmond,"[('Alcon 10', 1), ('Lucent 330S', 2)]",11410,79.28,-37.834322,144.90516369999995,10,10348.28,Autumn,False,4.4028,hot spot works great! i just needed a much bigger display because ... hot spot works great ! i just needed a much bigger display because i'm going blind otherwise a great phone!!,True
ORD145209,ID1479897565,2019-03-15,Clayton,"[('Thunder line', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",11260,65.03,-37.8200571,144.9583373,25,8510.03,Autumn,False,0.9994,like having the music where ever i am.,True
ORD442925,ID3215192044,2019-10-23,Richmond,"[('Thunder line', 2), ('pearTV', 2), ('Alcon 10', 2)]",34880,74.18,-37.808389700000006,144.9479645,5,33210.18,Spring,False,0.4833,i would like someone to tell me if i can use this phone in venezuela or can only purchase for use in united states i would like someone to tell me if i can use this phone in venezuela or can only purchase for use in united states,True
ORD158801,ID0140980441,2019-01-29,Clayton,"[('Thunder line', 1), ('iAssist Line', 2), ('iStream', 2), ('Toshika 750', 1)]",11250,72.34,-37.7992877,144.9723465,5,10759.84,Summer,False,2.1632,one star crap,False
ORD331819,ID2207663849,2019-09-08,Richmond,"[('Lucent 330S', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",9790,105.54,-37.8012858,144.9457072,5,9406.04,Spring,True,1.2733,amazing smartphone! highly recommended! love everything about this phone.,True
ORD156519,ID0306968335,2019-06-24,Richmond,"[('Lucent 330S', 2), ('Universe Note', 2), ('Toshika 750', 2), ('iAssist Line', 2)]",22450,79.55,-37.8150624,144.9328467,10,20284.55,Winter,True,1.2787,this is my first smart phone. so far so good this is my first smart phone. so far so good. i'm still learning how to use it but so far it's a good phone.,True
ORD053140,ID2353534938,2019-08-15,Richmond,"[('Universe Note', 1), ('iAssist Line', 1), ('iStream', 1)]",5825,72.49,-37.7999398,144.96319580000005,15,5023.74,Winter,False,2.0052,its ok but its ok but i don't what happend with this cell phone especific with the whatsapp application the messages are delayed for very long time. that is why i score with 3 stars.,True
ORD431947,ID2906505244,2019-08-29,Richmond,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,74.2,-37.8096475,144.9480507,15,7528.7,Winter,True,0.3477,"gifted this to my mother in law and she's been having dropped calls honestly, i think the digico one is better than the unlocked one. her gesture, which is the flashlight, never did work. but my digico one works like a charm.",True
ORD132932,ID0417273424,2019-11-19,Docklands,"[('Lucent 330S', 1), ('iAssist Line', 2)]",5680,78.74,-37.8172963,144.9879749,15,4906.74,Spring,False,1.0333,amazing! phone quality is as great as a regular olivia universe (if not better),True
